"","item","rating","literality","addressee","role","Subject","response"
"43595",28,"Valence","literal","self","Listener","S10_3R",3
"43596",28,"Valence","literal","self","Listener","S11_3R",3
"43597",28,"Valence","literal","self","Listener","S12_3R",3
"43598",28,"Valence","literal","self","Listener","S13_3R",3
"43599",28,"Valence","literal","self","Listener","S14_3R",3
"43600",28,"Valence","literal","self","Listener","S16_3R",3
"43601",28,"Valence","literal","self","Listener","S18_3R",2
"43602",28,"Valence","literal","self","Listener","S19_3R",4
"43603",28,"Valence","literal","self","Listener","S20_3R",2
"43604",28,"Valence","literal","self","Listener","S21_3R",2
"43605",28,"Valence","literal","self","Listener","S23_3R",2
"43606",28,"Valence","literal","self","Listener","S25_3R",4
"43607",32,"Valence","literal","self","Listener","S01_3R",5
"43608",32,"Valence","literal","self","Listener","S03_3R",4
"43609",32,"Valence","literal","self","Listener","S04_3R",4
"43610",32,"Valence","literal","self","Listener","S05_3R",4
"43611",32,"Valence","literal","self","Listener","S06_3R",3
"43612",32,"Valence","literal","self","Listener","S08_3R",5
"43613",32,"Valence","literal","self","Listener","S10_3R",4
"43614",32,"Valence","literal","self","Listener","S11_3R",4
"43615",32,"Valence","literal","self","Listener","S12_3R",4
"43616",32,"Valence","literal","self","Listener","S13_3R",4
"43617",32,"Valence","literal","self","Listener","S14_3R",2
"43618",32,"Valence","literal","self","Listener","S16_3R",3
"43619",32,"Valence","literal","self","Listener","S18_3R",4
"43620",32,"Valence","literal","self","Listener","S19_3R",4
"43621",32,"Valence","literal","self","Listener","S20_3R",4
"43622",32,"Valence","literal","self","Listener","S21_3R",2
"43623",32,"Valence","literal","self","Listener","S23_3R",3
"43624",32,"Valence","literal","self","Listener","S25_3R",4
"43625",36,"Valence","literal","self","Listener","S01_3R",3
"43626",36,"Valence","literal","self","Listener","S03_3R",3
"43627",36,"Valence","literal","self","Listener","S04_3R",6
"43628",36,"Valence","literal","self","Listener","S05_3R",5
"43629",36,"Valence","literal","self","Listener","S06_3R",3
"43630",36,"Valence","literal","self","Listener","S08_3R",6
"43631",36,"Valence","literal","self","Listener","S10_3R",4
"43632",36,"Valence","literal","self","Listener","S11_3R",3
"43633",36,"Valence","literal","self","Listener","S12_3R",2
"43634",36,"Valence","literal","self","Listener","S13_3R",2
"43635",36,"Valence","literal","self","Listener","S14_3R",5
"43636",36,"Valence","literal","self","Listener","S16_3R",5
"43637",36,"Valence","literal","self","Listener","S18_3R",1
"43638",36,"Valence","literal","self","Listener","S19_3R",1
"43639",36,"Valence","literal","self","Listener","S20_3R",2
"43640",36,"Valence","literal","self","Listener","S21_3R",4
"43641",36,"Valence","literal","self","Listener","S23_3R",3
"43642",36,"Valence","literal","self","Listener","S25_3R",2
"43643",40,"Valence","literal","self","Listener","S01_3R",2
"43644",40,"Valence","literal","self","Listener","S03_3R",3
"43645",40,"Valence","literal","self","Listener","S04_3R",6
"43646",40,"Valence","literal","self","Listener","S05_3R",4
"43647",40,"Valence","literal","self","Listener","S06_3R",2
"43648",40,"Valence","literal","self","Listener","S08_3R",6
"43649",40,"Valence","literal","self","Listener","S10_3R",2
"43650",40,"Valence","literal","self","Listener","S11_3R",3
"43651",40,"Valence","literal","self","Listener","S12_3R",3
"43652",40,"Valence","literal","self","Listener","S13_3R",3
"43653",40,"Valence","literal","self","Listener","S14_3R",3
"43654",40,"Valence","literal","self","Listener","S16_3R",4
"43655",40,"Valence","literal","self","Listener","S18_3R",1
"43656",40,"Valence","literal","self","Listener","S19_3R",7
"43657",40,"Valence","literal","self","Listener","S20_3R",1
"43658",40,"Valence","literal","self","Listener","S21_3R",4
"43659",40,"Valence","literal","self","Listener","S23_3R",2
"43660",40,"Valence","literal","self","Listener","S25_3R",2
"43661",44,"Valence","literal","self","Listener","S01_3R",3
"43662",44,"Valence","literal","self","Listener","S03_3R",3
"43663",44,"Valence","literal","self","Listener","S04_3R",4
"43664",44,"Valence","literal","self","Listener","S05_3R",3
"43665",44,"Valence","literal","self","Listener","S06_3R",2
"43666",44,"Valence","literal","self","Listener","S08_3R",2
"43667",44,"Valence","literal","self","Listener","S10_3R",2
"43668",44,"Valence","literal","self","Listener","S11_3R",5
"43669",44,"Valence","literal","self","Listener","S12_3R",3
"43670",44,"Valence","literal","self","Listener","S13_3R",5
"43671",44,"Valence","literal","self","Listener","S14_3R",3
"43672",44,"Valence","literal","self","Listener","S16_3R",3
"43673",44,"Valence","literal","self","Listener","S18_3R",3
"43674",44,"Valence","literal","self","Listener","S19_3R",4
"43675",44,"Valence","literal","self","Listener","S20_3R",1
"43676",44,"Valence","literal","self","Listener","S21_3R",4
"43677",44,"Valence","literal","self","Listener","S23_3R",3
"43678",44,"Valence","literal","self","Listener","S25_3R",2
"43679",48,"Valence","literal","self","Listener","S01_3R",4
"43680",48,"Valence","literal","self","Listener","S03_3R",3
"43681",48,"Valence","literal","self","Listener","S04_3R",2
"43682",48,"Valence","literal","self","Listener","S05_3R",3
"43683",48,"Valence","literal","self","Listener","S06_3R",4
"43684",48,"Valence","literal","self","Listener","S08_3R",2
"43685",48,"Valence","literal","self","Listener","S10_3R",4
"43686",48,"Valence","literal","self","Listener","S11_3R",4
"43687",48,"Valence","literal","self","Listener","S12_3R",4
"43688",48,"Valence","literal","self","Listener","S13_3R",5
"43689",48,"Valence","literal","self","Listener","S14_3R",2
"43690",48,"Valence","literal","self","Listener","S16_3R",3
"43691",48,"Valence","literal","self","Listener","S18_3R",1
"43692",48,"Valence","literal","self","Listener","S19_3R",4
"43693",48,"Valence","literal","self","Listener","S20_3R",3
"43694",48,"Valence","literal","self","Listener","S21_3R",4
"43695",48,"Valence","literal","self","Listener","S23_3R",4
"43696",48,"Valence","literal","self","Listener","S25_3R",3
"43697",52,"Valence","literal","self","Listener","S01_3R",4
"43698",52,"Valence","literal","self","Listener","S03_3R",2
"43699",52,"Valence","literal","self","Listener","S04_3R",4
"43700",52,"Valence","literal","self","Listener","S05_3R",3
"43701",52,"Valence","literal","self","Listener","S06_3R",2
"43702",52,"Valence","literal","self","Listener","S08_3R",4
"43703",52,"Valence","literal","self","Listener","S10_3R",3
"43704",52,"Valence","literal","self","Listener","S11_3R",4
"43705",52,"Valence","literal","self","Listener","S12_3R",4
"43706",52,"Valence","literal","self","Listener","S13_3R",2
"43707",52,"Valence","literal","self","Listener","S14_3R",5
"43708",52,"Valence","literal","self","Listener","S16_3R",4
"43709",52,"Valence","literal","self","Listener","S18_3R",4
"43710",52,"Valence","literal","self","Listener","S19_3R",5
"43711",52,"Valence","literal","self","Listener","S20_3R",1
"43712",52,"Valence","literal","self","Listener","S21_3R",5
"43713",52,"Valence","literal","self","Listener","S23_3R",5
"43714",52,"Valence","literal","self","Listener","S25_3R",3
"43715",56,"Valence","literal","self","Listener","S01_3R",3
"43716",56,"Valence","literal","self","Listener","S03_3R",2
"43717",56,"Valence","literal","self","Listener","S04_3R",2
"43718",56,"Valence","literal","self","Listener","S05_3R",3
"43719",56,"Valence","literal","self","Listener","S06_3R",2
"43720",56,"Valence","literal","self","Listener","S08_3R",1
"43721",56,"Valence","literal","self","Listener","S10_3R",3
"43722",56,"Valence","literal","self","Listener","S11_3R",4
"43723",56,"Valence","literal","self","Listener","S12_3R",2
"43724",56,"Valence","literal","self","Listener","S13_3R",3
"43725",56,"Valence","literal","self","Listener","S14_3R",5
"43726",56,"Valence","literal","self","Listener","S16_3R",3
"43727",56,"Valence","literal","self","Listener","S18_3R",2
"43728",56,"Valence","literal","self","Listener","S19_3R",5
"43729",56,"Valence","literal","self","Listener","S20_3R",3
"43730",56,"Valence","literal","self","Listener","S21_3R",1
"43731",56,"Valence","literal","self","Listener","S23_3R",3
"43732",56,"Valence","literal","self","Listener","S25_3R",3
"43733",60,"Valence","literal","self","Listener","S01_3R",5
"43734",60,"Valence","literal","self","Listener","S03_3R",3
"43735",60,"Valence","literal","self","Listener","S04_3R",5
"43736",60,"Valence","literal","self","Listener","S05_3R",4
"43737",60,"Valence","literal","self","Listener","S06_3R",4
"43738",60,"Valence","literal","self","Listener","S08_3R",4
"43739",60,"Valence","literal","self","Listener","S10_3R",4
"43740",60,"Valence","literal","self","Listener","S11_3R",4
"43741",60,"Valence","literal","self","Listener","S12_3R",4
"43742",60,"Valence","literal","self","Listener","S13_3R",6
"43743",60,"Valence","literal","self","Listener","S14_3R",3
"43744",60,"Valence","literal","self","Listener","S16_3R",2
"43745",60,"Valence","literal","self","Listener","S18_3R",4
"43746",60,"Valence","literal","self","Listener","S19_3R",7
"43747",60,"Valence","literal","self","Listener","S20_3R",1
"43748",60,"Valence","literal","self","Listener","S21_3R",4
"43749",60,"Valence","literal","self","Listener","S23_3R",3
"43750",60,"Valence","literal","self","Listener","S25_3R",5
"43751",64,"Valence","literal","self","Listener","S01_3R",3
"43752",64,"Valence","literal","self","Listener","S03_3R",3
"43753",64,"Valence","literal","self","Listener","S04_3R",3
"43754",64,"Valence","literal","self","Listener","S05_3R",3
"43755",64,"Valence","literal","self","Listener","S06_3R",2
"43756",64,"Valence","literal","self","Listener","S08_3R",3
"43757",64,"Valence","literal","self","Listener","S10_3R",5
"43758",64,"Valence","literal","self","Listener","S11_3R",4
"43759",64,"Valence","literal","self","Listener","S12_3R",3
"43760",64,"Valence","literal","self","Listener","S13_3R",2
"43761",64,"Valence","literal","self","Listener","S14_3R",3
"43762",64,"Valence","literal","self","Listener","S16_3R",1
"43763",64,"Valence","literal","self","Listener","S18_3R",1
"43764",64,"Valence","literal","self","Listener","S19_3R",1
"43765",64,"Valence","literal","self","Listener","S20_3R",2
"43766",64,"Valence","literal","self","Listener","S21_3R",2
"43767",64,"Valence","literal","self","Listener","S23_3R",3
"43768",64,"Valence","literal","self","Listener","S25_3R",2
"43769",68,"Valence","literal","self","Listener","S01_3R",4
"43770",68,"Valence","literal","self","Listener","S03_3R",3
"43771",68,"Valence","literal","self","Listener","S04_3R",4
"43772",68,"Valence","literal","self","Listener","S05_3R",3
"43773",68,"Valence","literal","self","Listener","S06_3R",4
"43774",68,"Valence","literal","self","Listener","S08_3R",4
"43775",68,"Valence","literal","self","Listener","S10_3R",4
"43776",68,"Valence","literal","self","Listener","S11_3R",4
"43777",68,"Valence","literal","self","Listener","S12_3R",4
"43778",68,"Valence","literal","self","Listener","S13_3R",3
"43779",68,"Valence","literal","self","Listener","S14_3R",5
"43780",68,"Valence","literal","self","Listener","S16_3R",3
"43781",68,"Valence","literal","self","Listener","S18_3R",2
"43782",68,"Valence","literal","self","Listener","S19_3R",4
"43783",68,"Valence","literal","self","Listener","S20_3R",1
"43784",68,"Valence","literal","self","Listener","S21_3R",4
"43785",68,"Valence","literal","self","Listener","S23_3R",4
"43786",68,"Valence","literal","self","Listener","S25_3R",5
"43787",72,"Valence","literal","self","Listener","S01_3R",1
"43788",72,"Valence","literal","self","Listener","S03_3R",2
"43789",72,"Valence","literal","self","Listener","S04_3R",3
"43790",72,"Valence","literal","self","Listener","S05_3R",4
"43791",72,"Valence","literal","self","Listener","S06_3R",4
"43792",72,"Valence","literal","self","Listener","S08_3R",4
"43793",72,"Valence","literal","self","Listener","S10_3R",1
"43794",72,"Valence","literal","self","Listener","S11_3R",4
"43795",72,"Valence","literal","self","Listener","S12_3R",3
"43796",72,"Valence","literal","self","Listener","S13_3R",3
"43797",72,"Valence","literal","self","Listener","S14_3R",4
"43798",72,"Valence","literal","self","Listener","S16_3R",3
"43799",72,"Valence","literal","self","Listener","S18_3R",1
"43800",72,"Valence","literal","self","Listener","S19_3R",5
"43801",72,"Valence","literal","self","Listener","S20_3R",2
"43802",72,"Valence","literal","self","Listener","S21_3R",3
"43803",72,"Valence","literal","self","Listener","S23_3R",4
"43804",72,"Valence","literal","self","Listener","S25_3R",3
"43805",76,"Valence","literal","self","Listener","S01_3R",5
"43806",76,"Valence","literal","self","Listener","S03_3R",2
"43807",76,"Valence","literal","self","Listener","S04_3R",3
"43808",76,"Valence","literal","self","Listener","S05_3R",4
"43809",76,"Valence","literal","self","Listener","S06_3R",3
"43810",76,"Valence","literal","self","Listener","S08_3R",6
"43811",76,"Valence","literal","self","Listener","S10_3R",2
"43812",76,"Valence","literal","self","Listener","S11_3R",4
"43813",76,"Valence","literal","self","Listener","S12_3R",5
"43814",76,"Valence","literal","self","Listener","S13_3R",5
"43815",76,"Valence","literal","self","Listener","S14_3R",3
"43816",76,"Valence","literal","self","Listener","S16_3R",3
"43817",76,"Valence","literal","self","Listener","S18_3R",3
"43818",76,"Valence","literal","self","Listener","S19_3R",3
"43819",76,"Valence","literal","self","Listener","S20_3R",1
"43820",76,"Valence","literal","self","Listener","S21_3R",5
"43821",76,"Valence","literal","self","Listener","S23_3R",3
"43822",76,"Valence","literal","self","Listener","S25_3R",1
"43823",80,"Valence","literal","self","Listener","S01_3R",3
"43824",80,"Valence","literal","self","Listener","S03_3R",3
"43825",80,"Valence","literal","self","Listener","S04_3R",3
"43826",80,"Valence","literal","self","Listener","S05_3R",3
"43827",80,"Valence","literal","self","Listener","S06_3R",2
"43828",80,"Valence","literal","self","Listener","S08_3R",2
"43829",80,"Valence","literal","self","Listener","S10_3R",4
"43830",80,"Valence","literal","self","Listener","S11_3R",5
"43831",80,"Valence","literal","self","Listener","S12_3R",4
"43832",80,"Valence","literal","self","Listener","S13_3R",5
"43833",80,"Valence","literal","self","Listener","S14_3R",4
"43834",80,"Valence","literal","self","Listener","S16_3R",2
"43835",80,"Valence","literal","self","Listener","S18_3R",3
"43836",80,"Valence","literal","self","Listener","S19_3R",3
"43837",80,"Valence","literal","self","Listener","S20_3R",2
"43838",80,"Valence","literal","self","Listener","S21_3R",3
"43839",80,"Valence","literal","self","Listener","S23_3R",2
"43840",80,"Valence","literal","self","Listener","S25_3R",4
"43841",83,"Arousal","irony","other","Speaker","S01_3R",3
"43842",83,"Arousal","irony","other","Speaker","S03_3R",5
"43843",83,"Arousal","irony","other","Speaker","S04_3R",5
"43844",83,"Arousal","irony","other","Speaker","S05_3R",4
"43845",83,"Arousal","irony","other","Speaker","S06_3R",7
"43846",83,"Arousal","irony","other","Speaker","S08_3R",2
"43847",83,"Arousal","irony","other","Speaker","S10_3R",3
"43848",83,"Arousal","irony","other","Speaker","S11_3R",4
